sk_consulta,sk_medico,sk_data,sk_tipo_consulta,preco_consulta,nota
812,136303,2163,2.0,,1.9
813,65198,806,2.0,,0.3
814,102991,2001,2.0,,4.1
815,72010,86,2.0,,3.6
816,54957,993,2.0,,4.7
817,154447,1694,2.0,,0.3
818,85199,1870,2.0,,4.8
819,114284,550,2.0,,2.5
820,138389,652,2.0,,1.0
821,145060,582,2.0,,0.4
822,138324,847,2.0,,0.8
823,150107,2068,2.0,,4.7
824,41007,1280,2.0,,2.4
825,161542,1722,2.0,,1.3
826,20100,2079,1.0,300.0,4.6
827,36409,1976,2.0,,2.1
828,142926,1684,2.0,,4.9
829,46829,17,2.0,,2.0
830,39482,1541,2.0,,4.6
831,143429,1768,2.0,160.0,4.4
832,102427,1838,2.0,,4.4
833,3899,1697,2.0,,4.3
834,91651,1042,2.0,,1.7
835,132371,511,2.0,,3.3
836,24822,167,2.0,,4.1
837,125565,1602,2.0,,1.8
838,24897,1852,2.0,7000.0,1.4
839,109395,176,2.0,,3.9
840,21247,325,1.0,180.0,4.0
841,138357,1901,2.0,400.0,0.8
842,96609,1000,2.0,,2.9
843,147635,1159,2.0,,1.3
844,70769,1626,2.0,,4.3
845,26679,1066,2.0,,3.5
846,157002,17,2.0,,2.0
847,128628,1114,2.0,,2.9
848,106253,1569,2.0,,0.0
849,11447,1810,1.0,1000.0,4.9
850,13068,2029,2.0,300.0,0.7
851,94719,226,2.0,,3.4
852,38626,1916,2.0,,1.5
853,36488,1247,2.0,,3.2
854,86935,2022,2.0,,1.6
855,122062,866,2.0,,2.8
856,108703,1739,2.0,,0.2
857,31185,2044,2.0,,1.0
858,35644,1156,1.0,250.0,3.3
859,13280,907,2.0,,0.1
860,62727,733,2.0,,3.0
861,92183,1216,2.0,,2.7
862,30084,2139,2.0,250.0,1.9
863,42277,722,2.0,,0.8
864,41026,209,2.0,,4.1
865,26406,905,2.0,,0.7
866,90770,147,2.0,,3.9
867,130693,2053,2.0,,0.2
868,92047,1344,2.0,,3.8
869,137464,733,2.0,,4.7
870,42772,2126,1.0,830.0,0.1
871,119445,237,1.0,90.0,3.3
872,89592,1216,2.0,,0.2
873,130053,793,2.0,,3.9
874,15701,259,2.0,,1.4
875,117181,1008,2.0,,3.7
876,99195,1057,2.0,,3.3
877,77585,2052,2.0,,2.0
878,13570,348,2.0,,2.8
879,144831,617,2.0,,4.6
880,140572,261,2.0,,0.4
881,27041,259,2.0,,3.2
882,136259,891,2.0,,0.0
883,38813,61,2.0,,1.9
884,155761,686,2.0,,3.9
885,46154,1491,2.0,180.0,5.0
886,137409,173,2.0,,0.2
887,82807,184,2.0,,3.7
888,19745,1690,2.0,,4.2
889,81825,236,2.0,500.0,4.9
890,15291,1487,2.0,35.0,1.1
891,118193,1963,2.0,,3.4
892,15552,575,2.0,200.0,4.5
893,102291,2008,2.0,,4.4
894,153017,1337,2.0,,2.0
895,16706,1294,2.0,,0.4
896,131939,281,2.0,,3.6
897,126004,1062,2.0,,3.0
898,97892,1135,2.0,,4.3
899,120870,1673,2.0,,0.8
900,134776,617,2.0,180.0,3.0
901,71588,410,2.0,,2.6
902,25916,1258,2.0,,1.9
903,52274,145,2.0,,0.1
904,144455,1404,2.0,,0.3
905,62249,1456,2.0,300.0,5.0
906,111073,1117,2.0,,2.1
907,142589,1613,2.0,150.0,3.0
908,54798,1326,2.0,,2.1
909,44301,1529,2.0,,4.1
910,2907,1672,2.0,500.0,0.3
911,149232,1198,2.0,150.0,0.3
912,134809,1366,2.0,,1.4
913,67751,1142,2.0,,3.4
914,86283,353,2.0,,2.8
915,16836,1760,2.0,,1.2
916,63105,1922,2.0,,4.2
917,68370,1351,2.0,,1.5
918,153382,187,2.0,,4.1
919,22730,498,2.0,200.0,1.8
920,35746,1216,2.0,,0.8
921,7368,1561,2.0,150.0,2.1
922,152961,1764,2.0,,0.7
923,54188,243,2.0,,2.9
924,98141,388,2.0,200.0,4.8
925,115569,720,2.0,,4.3
926,150086,613,2.0,,4.6
927,51471,1879,2.0,,2.1
928,164072,1746,2.0,,2.4
929,145255,1394,2.0,,2.8
930,132933,639,2.0,,3.0
931,123546,1757,2.0,,3.2
932,99048,167,2.0,80.0,2.2
933,34549,1201,2.0,,3.6
934,162980,2170,2.0,,0.4
935,1435,1259,1.0,500.0,2.9
936,96076,515,2.0,,0.9
937,42018,1914,2.0,,1.8
938,161301,1641,2.0,,2.5
939,75262,1972,2.0,,4.4
940,8592,1676,2.0,,2.2
941,115238,709,2.0,,1.4
942,5218,1437,1.0,500.0,2.1
943,61884,787,2.0,,2.9
944,23274,462,2.0,,3.4
945,29037,1364,2.0,350.0,0.1
946,113037,2091,2.0,250.0,2.3
947,101729,1604,2.0,400.0,3.8
948,1287,45,1.0,350.0,4.1
949,61357,1459,2.0,,4.2
950,49260,1542,2.0,,3.6
951,88111,1285,2.0,100.0,1.6
952,161885,789,2.0,,5.0
953,129119,61,2.0,,0.8
954,110079,499,2.0,,4.7
955,124058,1711,2.0,,2.0
956,9724,180,2.0,,1.2
957,47654,968,2.0,,1.2
958,158943,73,2.0,,1.7
959,152988,1293,2.0,,4.3
960,38762,1935,2.0,,1.7
961,158411,834,2.0,,3.4
962,76040,1317,2.0,,4.9
963,136300,1778,2.0,,1.9
964,123245,196,2.0,,0.6
965,45499,1627,2.0,300.0,3.3
966,94501,212,2.0,,3.2
967,100587,420,2.0,,2.7
968,81943,2038,2.0,,4.3
969,32113,1033,2.0,,3.9
970,42793,442,2.0,,2.6
971,148943,2023,2.0,,0.8
972,131737,618,2.0,,3.6
973,91719,785,2.0,250.0,1.4
974,6004,930,2.0,,2.0
975,34935,1881,2.0,250.0,3.8
976,67391,798,2.0,,0.5
977,85079,607,2.0,,3.5
978,120592,1372,2.0,,1.5
979,19914,1283,2.0,,1.0
980,70708,1280,2.0,,4.4
981,65118,2001,2.0,,0.1
982,110154,1202,2.0,,1.3
983,28819,1080,2.0,,2.2
984,103943,313,2.0,,4.4
985,67587,770,2.0,,4.1
986,60666,576,2.0,150.0,2.1
987,73279,972,2.0,400.0,4.2
988,57043,570,2.0,,0.9
989,58229,1173,2.0,190.0,1.4
990,39335,122,2.0,,3.1
991,43130,756,2.0,,4.7
992,132417,1712,2.0,,0.8
993,19265,1196,2.0,400.0,2.2
994,106316,1547,2.0,,3.7
995,105689,1203,2.0,,1.8
996,126574,1158,2.0,,1.0
997,145848,827,2.0,,0.1
998,98985,1679,2.0,,4.0
999,88795,246,1.0,,1.3
1000,160334,1757,2.0,,1.3
1001,38701,756,2.0,,2.9
1002,11750,1634,2.0,300.0,3.9
1003,22936,622,1.0,,4.8
1004,137926,1493,2.0,,3.6
1005,42464,1794,2.0,,2.1
1006,60623,370,1.0,200.0,1.3
1007,94502,2070,2.0,,4.4
1008,115841,36,2.0,,3.5
1009,2348,1242,1.0,500.0,0.5
1010,21625,1732,2.0,,4.2
1011,46385,1,2.0,390.0,4.8
1012,8844,2039,2.0,,0.3
1013,121679,1527,2.0,,1.1
1014,45195,678,1.0,,2.6
1015,116307,504,2.0,,4.5
1016,78088,765,2.0,,1.1
1017,89826,571,2.0,,0.6
1018,85197,1375,2.0,,1.2
1019,89361,2154,2.0,,4.7
1020,28159,1093,2.0,,1.7
1021,91668,1194,2.0,,3.9
1022,5046,2187,2.0,280.0,3.4
1023,21572,519,2.0,,0.0
1024,137699,2126,2.0,,4.4
1025,41866,702,2.0,,1.1
1026,58981,1120,2.0,,4.0
1027,38075,1183,2.0,,0.8
1028,24398,105,2.0,100.0,1.3
1029,161394,2083,2.0,,3.6
1030,84869,1744,2.0,,1.3
1031,71441,848,2.0,,3.7
1032,47548,54,2.0,,4.0
1033,113478,1366,2.0,,1.7
1034,87892,2047,2.0,,0.7
1035,116954,2093,2.0,,1.1
1036,70927,1794,2.0,,0.4
1037,123034,1121,2.0,,0.4
1038,18844,1377,2.0,,0.1
1039,163133,1031,2.0,70.0,1.4
1040,80749,1758,2.0,150.0,2.3
1041,92501,1469,2.0,,1.2
1042,57333,1418,2.0,,2.5
1043,13360,1113,2.0,,3.8
1044,74155,1580,2.0,,0.9
1045,9300,1110,2.0,,0.5
1046,28849,707,2.0,,3.8
1047,151708,1128,2.0,,4.0
1048,102331,629,2.0,,1.9
1049,39582,1889,2.0,,1.8
1050,90600,1209,2.0,80.0,4.2
1051,75252,433,2.0,300.0,2.0
1052,100434,2121,2.0,,0.2
1053,158087,1207,2.0,,4.2
1054,3277,2015,2.0,300.0,4.0
1055,57523,125,2.0,,1.8
1056,158979,743,2.0,,4.1
1057,79566,37,2.0,,3.8
1058,106112,638,2.0,,4.9
1059,103087,1066,2.0,,4.9
1060,66918,294,2.0,430.0,3.5
1061,84488,958,2.0,,1.3
1062,49764,572,2.0,,4.9
1063,104627,1196,2.0,,2.2
1064,14048,1395,2.0,,1.4
1065,68882,1285,2.0,,4.7
1066,7697,1464,2.0,,3.3
1067,120750,2192,2.0,,1.6
1068,31390,842,2.0,,0.3
1069,26792,1181,2.0,60.0,2.0
1070,94130,1152,2.0,,0.7
1071,26607,1497,2.0,,2.2
1072,119357,718,2.0,,3.8
1073,116850,1226,2.0,,3.8
1074,55664,1487,2.0,,4.4
1075,72861,1234,2.0,,2.7
1076,75848,1438,2.0,,1.2
1077,54040,1812,2.0,,1.2
1078,126163,1618,2.0,,2.8
1079,47228,1498,2.0,,1.3
1080,58690,978,2.0,350.0,2.9
1081,149061,324,2.0,,0.5
1082,97557,892,2.0,,0.3
1083,13057,462,2.0,,2.1
1084,9736,687,2.0,180.0,3.1
1085,81561,1623,2.0,,1.4
1086,139375,528,2.0,,4.3
1087,149187,2096,2.0,,4.6
1088,69116,1672,2.0,,0.8
1089,148219,459,2.0,,3.7
1090,75356,1602,2.0,,1.7
1091,4231,1028,1.0,350.0,4.2
1092,138999,1910,2.0,,2.3
1093,29438,1838,1.0,,0.8
1094,96135,812,2.0,,3.9
1095,156323,1762,2.0,350.0,0.9
1096,33358,1471,1.0,,4.3
1097,86119,562,2.0,,3.3
1098,69058,1407,2.0,,3.6
1099,41360,1412,2.0,,2.9
1100,140910,611,2.0,,4.7
1101,81758,2006,2.0,,3.0
1102,164915,82,2.0,,2.6
1103,119743,1239,2.0,,0.7
1104,46742,1806,2.0,,4.9
1105,29473,1162,2.0,300.0,0.2
1106,74370,1084,2.0,,0.6
1107,80012,990,2.0,130.0,0.9
1108,158682,1572,2.0,,1.5
1109,155735,581,2.0,,5.0
1110,59968,585,2.0,,5.0
1111,110894,240,2.0,,1.7
1112,128040,1788,2.0,,1.0
1113,104723,634,2.0,,4.5
1114,127434,1515,2.0,250.0,2.6
1115,1143,402,1.0,,0.7
1116,141177,2117,2.0,,1.6
1117,23658,735,2.0,,4.5
1118,103887,1788,2.0,,1.5
1119,40663,1337,2.0,,2.1
1120,10871,1455,1.0,150.0,0.7
1121,138615,1916,2.0,,0.5
1122,117139,1282,1.0,160.0,4.7
1123,68388,625,2.0,,1.4
1124,107728,2002,2.0,,0.5
1125,164412,1773,2.0,350.0,2.0
1126,27854,1307,2.0,,3.4
1127,89185,910,2.0,,4.4
1128,67967,850,2.0,,3.9
1129,76402,1705,2.0,,2.0
1130,89911,711,2.0,,4.0
1131,45676,400,2.0,,1.4
1132,164070,563,2.0,,3.9
1133,55978,2075,2.0,,2.0
1134,32912,1994,1.0,,4.4
1135,131616,1979,2.0,,2.6
1136,123572,1167,2.0,,4.3
1137,111468,1281,2.0,,3.9
1138,46110,1410,2.0,,2.4
1139,33328,1757,2.0,,3.4
1140,144656,1008,2.0,150.0,2.5
1141,7525,731,2.0,,4.1
1142,146176,205,2.0,,3.6
1143,41983,1299,2.0,,4.0
1144,78760,1123,2.0,,1.8
1145,81012,114,2.0,,1.8
1146,87535,764,2.0,,3.8
1147,3185,2137,1.0,500.0,3.6
1148,132437,140,2.0,,1.1
1149,161197,383,2.0,400.0,1.1
1150,57249,2078,2.0,,4.4
1151,148407,1959,2.0,,1.5
1152,78478,1175,2.0,,4.3
1153,101001,788,2.0,,4.1
1154,73094,1938,2.0,,0.3
1155,37584,1917,2.0,,1.3
1156,129851,1494,2.0,,2.8
1157,153612,1226,2.0,,3.3
1158,60691,897,1.0,,3.2
1159,156563,693,2.0,,0.7
1160,159526,2105,2.0,,0.7
1161,10036,354,2.0,100.0,0.8
1162,127109,105,2.0,,4.2
1163,39885,1384,2.0,,0.2
1164,148164,200,2.0,,3.6
1165,121577,937,2.0,,2.4
1166,162210,317,2.0,100.0,3.6
1167,4692,1409,2.0,,1.4
1168,42942,1919,2.0,,4.7
1169,29538,1641,2.0,450.0,0.2
1170,158504,1553,2.0,,3.8
1171,41451,24,2.0,,3.8
1172,12018,882,2.0,,2.6
1173,5075,379,1.0,350.0,1.4
1174,51398,975,2.0,,1.0
1175,79363,1377,2.0,400.0,1.3
1176,24121,1094,1.0,180.0,4.7
1177,71144,1850,2.0,,3.4
1178,46207,1374,2.0,,4.5
1179,146958,345,2.0,,1.3
1180,25614,915,2.0,,2.7
1181,36955,1208,2.0,,4.6
1182,34532,933,2.0,,0.5
1183,138553,616,2.0,,3.5
1184,8882,691,2.0,,4.5
1185,19455,1886,2.0,,1.9
1186,135882,771,2.0,,0.7
1187,9572,1637,2.0,150.0,2.3
1188,35737,122,2.0,,1.0
1189,146429,608,2.0,,4.9
1190,12872,1054,2.0,500.0,0.8
1191,91189,966,2.0,,2.6
1192,149459,1795,2.0,,2.3
1193,81834,341,2.0,,0.2
1194,162722,990,2.0,,2.4
1195,98385,1447,2.0,,0.3
1196,86511,2101,2.0,,0.4
1197,144126,1657,2.0,,1.1
1198,28428,646,2.0,100.0,3.2
1199,106219,1550,2.0,,3.4
1200,74553,1524,2.0,,0.5
1201,115933,1756,2.0,,4.1
1202,164969,695,2.0,,1.9
1203,30667,76,2.0,200.0,4.1
1204,107331,726,2.0,,3.0
1205,22799,2115,2.0,,1.0
1206,74416,621,2.0,,0.6
1207,137525,1609,2.0,,4.4
1208,47316,942,2.0,,3.1
1209,136475,253,2.0,,3.3
1210,12748,716,2.0,270.0,4.8
1211,40252,1259,2.0,,3.2
1212,100968,738,2.0,,2.6
1213,28192,2015,2.0,,4.4
1214,146920,258,2.0,,0.2
1215,81082,2064,2.0,500.0,0.4
1216,65073,642,2.0,,3.3
1217,16173,2095,1.0,250.0,4.3
1218,13179,1062,2.0,250.0,4.0
1219,46404,254,2.0,,3.3
1220,94494,146,2.0,,4.4
1221,14553,360,2.0,,0.4
1222,18922,1419,2.0,250.0,4.1
1223,128392,1937,2.0,,4.8
1224,62112,1411,2.0,400.0,2.4
1225,157305,1655,2.0,,4.4
1226,78839,915,2.0,,0.4
1227,108239,949,2.0,,0.4
1228,110289,1344,2.0,,2.4
1229,65825,248,2.0,,0.0
1230,59001,1099,2.0,150.0,0.6
1231,33889,1742,2.0,250.0,3.1
1232,77346,616,2.0,200.0,1.3
1233,162061,547,2.0,,3.7
1234,69714,1560,2.0,,0.2
1235,33834,2172,1.0,150.0,4.9
1236,150209,2188,2.0,,1.8
1237,718,2179,1.0,,4.5
1238,89797,1221,2.0,,4.3
1239,99247,473,2.0,,2.7
1240,97941,1206,2.0,,3.1
1241,26297,218,2.0,,1.6
1242,130037,1076,2.0,,4.4
1243,80398,572,1.0,120.0,2.4
1244,110638,1884,2.0,,1.1
1245,148217,1971,2.0,,4.4
1246,149624,356,2.0,,3.1
1247,56532,1461,2.0,200.0,1.7
1248,82469,1335,2.0,,4.6
1249,157581,212,2.0,,3.5
1250,121881,809,2.0,,2.2
1251,143951,1917,2.0,,2.5
1252,140702,1440,2.0,,4.2
1253,95439,89,2.0,,4.0
1254,124568,1118,2.0,,4.9
1255,52666,1334,2.0,250.0,4.8
1256,26282,1126,2.0,,0.0
1257,146520,2067,2.0,,1.2
1258,78485,2157,2.0,,2.7
1259,3637,276,2.0,,1.4
1260,14127,904,2.0,350.0,2.1
1261,36580,111,2.0,,5.0
1262,69787,452,2.0,,4.0
1263,25976,83,2.0,,1.1
1264,154887,2024,2.0,,3.5
1265,138173,1622,2.0,,2.9
1266,25309,614,2.0,,4.9
1267,103165,32,2.0,,2.9
1268,73806,244,2.0,,4.5
1269,28891,2117,2.0,,1.8
1270,42842,1646,2.0,,4.2
1271,114192,934,2.0,,3.9
1272,82532,2075,2.0,,1.6
1273,72451,775,2.0,,0.4
1274,149070,1797,2.0,,4.0
1275,117159,1981,2.0,,1.0
1276,47638,1498,2.0,600.0,1.7
1277,76319,1971,2.0,,0.1
1278,122160,376,2.0,80.0,1.3
1279,160134,1306,2.0,,1.3
1280,73267,1896,2.0,,3.1
1281,121976,2160,2.0,,4.8
1282,44236,1422,2.0,,0.4
1283,162752,1788,2.0,,1.1
1284,159276,1115,2.0,,3.3
1285,42321,1025,2.0,,3.7
1286,164834,1109,2.0,,1.3
1287,84237,237,2.0,,2.5
1288,135570,1734,2.0,,1.7
1289,22500,809,2.0,,3.7
1290,159064,437,2.0,,2.5
1291,129494,1213,2.0,,2.2
1292,42998,613,2.0,,4.1
1293,142807,944,2.0,,0.5
1294,93856,166,2.0,,1.2
1295,18257,81,2.0,,2.1
1296,150428,1407,2.0,,3.4
1297,152857,58,2.0,,1.1
1298,89171,1316,2.0,,3.3
1299,98676,710,2.0,,1.6
1300,122616,1352,2.0,,2.4
1301,20143,629,2.0,,4.8
1302,59682,583,2.0,450.0,4.4
1303,12779,281,2.0,80.0,4.6
1304,140246,148,2.0,,2.0
1305,21958,1745,2.0,,3.8
1306,151779,1505,2.0,,2.2
1307,143173,181,2.0,,3.2
1308,164198,1206,2.0,,1.1
1309,153705,1989,2.0,100.0,1.5
1310,74379,428,1.0,180.0,0.5
1311,9902,513,2.0,250.0,2.4
1312,23399,1713,2.0,180.0,3.2
1313,41400,1826,2.0,,0.6
1314,30539,1692,1.0,180.0,4.8
1315,107181,1958,2.0,100.0,4.0
1316,93535,2106,2.0,120.0,3.1
1317,45568,1181,2.0,350.0,3.1
1318,43620,1455,2.0,400.0,1.4
1319,75954,938,2.0,,3.7
1320,160937,1342,2.0,,2.0
1321,93385,1714,2.0,,1.0
1322,18666,136,2.0,40.0,3.6
1323,68371,774,2.0,,1.3
1324,17682,310,2.0,,2.0
1325,164553,1513,2.0,,2.9
1326,89901,473,2.0,,3.5
1327,152806,79,2.0,,4.4
1328,38841,1636,2.0,,2.3
1329,100750,249,2.0,,3.9
1330,108139,1488,2.0,,1.8
1331,156248,1674,2.0,280.0,4.6
1332,128721,1450,2.0,,3.0
1333,139650,161,2.0,,3.6
1334,7538,849,2.0,400.0,2.6
1335,109135,2117,2.0,,3.5
1336,21262,621,1.0,170.0,0.7
1337,25035,1689,2.0,,2.8
1338,28873,989,2.0,,1.8
1339,25922,2181,2.0,250.0,4.8
1340,129786,977,2.0,,1.2
1341,107033,726,2.0,,4.9
1342,139004,511,2.0,250.0,0.3
1343,61349,738,2.0,180.0,4.9
1344,134312,333,2.0,120.0,0.5
1345,101168,1374,2.0,350.0,3.1
1346,2429,262,1.0,400.0,3.1
1347,145737,30,2.0,,0.7
1348,146519,1331,2.0,,3.5
1349,112263,1170,2.0,,3.5
1350,160601,954,2.0,,0.3
1351,119878,591,2.0,,3.9
1352,114717,1977,2.0,200.0,4.9
1353,124013,682,2.0,,0.2
1354,56889,67,2.0,150.0,3.7
1355,141483,1857,2.0,,0.3
1356,134574,1290,2.0,50.0,0.7
1357,104669,831,2.0,,3.2
1358,92013,883,2.0,,4.5
1359,94113,2052,2.0,,1.7
1360,118313,122,2.0,,0.7
1361,77590,1299,2.0,,0.5
1362,37577,1500,2.0,,1.6
1363,3389,1182,2.0,400.0,3.4
1364,152833,1001,2.0,100.0,1.5
1365,134275,727,2.0,70.0,4.5
1366,151475,751,2.0,,2.2
1367,147233,1062,2.0,,1.6
1368,43204,1527,2.0,450.0,4.9
1369,63953,306,2.0,,2.4
1370,39601,557,2.0,,3.4
1371,144074,1113,2.0,,3.1
1372,42796,1493,2.0,,2.9
1373,30146,2097,2.0,,3.7
1374,6836,665,2.0,400.0,2.5
1375,65553,1095,2.0,,4.3
1376,69643,464,2.0,,4.9
1377,121425,757,2.0,,4.4
1378,149464,625,2.0,400.0,5.0
1379,122619,559,2.0,50.0,3.8
1380,62142,1638,2.0,,0.3
1381,58518,97,1.0,,0.2
1382,129170,1155,2.0,,3.4
1383,86853,262,2.0,,1.7
1384,16533,708,2.0,300.0,1.5
1385,72270,1178,2.0,,1.7
1386,36125,1108,2.0,350.0,2.2
1387,141792,1250,2.0,,1.5
1388,7971,253,1.0,250.0,3.1
1389,158344,1621,2.0,,1.8
1390,136964,597,2.0,,2.1
1391,25000,1061,2.0,,2.8
1392,122338,1325,2.0,,4.7
1393,117823,1398,2.0,,1.9
1394,32682,1711,2.0,,0.8
1395,77786,1232,2.0,,4.8
1396,109391,1709,2.0,,4.8
1397,162407,1996,2.0,,3.1
1398,128300,2025,2.0,,2.3
1399,27843,12,2.0,,2.3
1400,20301,150,1.0,250.0,4.6
1401,17651,1861,2.0,,1.3
1402,27123,2179,2.0,,4.2
1403,151823,215,2.0,,2.1
1404,132164,328,2.0,,4.2
1405,105763,300,2.0,,1.0
1406,307,548,1.0,100.0,0.7
1407,135592,167,2.0,180.0,1.8
1408,118969,1270,2.0,,2.4
1409,41860,1653,2.0,80.0,0.7
1410,133148,1555,2.0,,1.5
1411,121481,600,2.0,200.0,1.8
1412,1424,1589,2.0,500.0,4.2
1413,6827,355,2.0,600.0,2.1
1414,64462,1081,2.0,,4.9
1415,95189,398,2.0,,1.2
1416,117339,47,2.0,,4.5
1417,146179,1958,2.0,150.0,1.5
1418,122941,110,2.0,,0.1
1419,88787,2190,2.0,,0.6
1420,84359,912,2.0,,3.0
1421,110176,2101,2.0,200.0,1.3
1422,16448,1477,2.0,,1.0
1423,116445,821,2.0,,0.1
1424,140042,677,2.0,,2.4
1425,164324,1509,2.0,,2.3
1426,164555,1882,2.0,,4.3
1427,81492,1273,2.0,,3.9
1428,125304,1362,2.0,,0.7
1429,62591,309,2.0,,1.8
1430,60543,318,2.0,,1.5
1431,69008,614,2.0,,1.7
1432,160090,148,2.0,,2.6
1433,88376,620,2.0,,2.3
1434,42642,627,2.0,,0.3
1435,52871,872,2.0,,1.6
1436,39932,1351,2.0,,3.9
1437,93649,2,2.0,,0.2
1438,42477,1582,2.0,400.0,0.5
1439,80240,1627,2.0,350.0,1.5
1440,158997,1456,2.0,,0.2
1441,49888,1250,2.0,,2.3
1442,118729,1115,2.0,150.0,4.6
1443,27232,795,2.0,250.0,4.8
1444,23930,1944,2.0,,4.0
1445,37643,1744,2.0,,2.8
1446,117492,604,2.0,,3.7
1447,77959,1188,2.0,80.0,4.4
1448,144620,982,2.0,,4.6
1449,123275,683,2.0,,0.5
1450,14325,719,2.0,,2.2
1451,100972,2126,2.0,,1.5
1452,137621,1138,2.0,,4.4
1453,162860,1103,2.0,,1.0
1454,36228,805,2.0,,2.9
1455,119676,1048,2.0,,4.1
1456,76381,2015,2.0,,1.5
1457,10203,1449,1.0,350.0,0.7
1458,7277,1597,2.0,,0.5
1459,89839,976,1.0,,4.6
1460,8771,436,2.0,90.0,2.8
1461,133218,493,2.0,,4.8
1462,153512,1846,2.0,,1.9
1463,92088,1001,1.0,120.0,0.8
1464,135292,166,2.0,,1.8
1465,62197,1962,2.0,,2.6
1466,70090,1857,2.0,,4.0
1467,156352,1322,2.0,,5.0
1468,147024,356,2.0,,1.1
1469,100865,16,2.0,,0.2
1470,92934,1026,2.0,,4.8
1471,67999,1273,2.0,,3.9
1472,40069,1786,2.0,,4.4
1473,110470,975,2.0,,3.4
1474,79867,1727,2.0,,2.2
1475,157898,742,2.0,,3.9
1476,152898,1839,2.0,,4.6
1477,107414,2189,2.0,,3.3
1478,104692,2090,2.0,,3.7
1479,66578,821,2.0,200.0,3.8
1480,34168,1568,2.0,,1.3
1481,128992,1616,2.0,300.0,1.5
1482,85181,1916,2.0,,3.0
1483,90416,1539,2.0,,1.7
1484,80951,255,2.0,,0.1
1485,63799,1637,2.0,,4.3
1486,22891,109,2.0,,4.7
1487,121421,1412,2.0,,3.0
1488,22357,213,1.0,,4.6
1489,25338,910,1.0,250.0,4.5
1490,34404,380,2.0,,1.5
1491,5534,373,2.0,600.0,2.0
1492,30531,1395,2.0,,2.9
1493,128934,75,2.0,,1.6
1494,143672,761,2.0,,2.3
1495,141633,1518,2.0,,0.2
1496,137063,1300,2.0,,4.1
1497,59029,226,2.0,,3.5
1498,100013,318,2.0,,1.3
1499,7137,100,2.0,,3.9
1500,16142,170,2.0,,0.9
1501,122141,1324,2.0,,4.1
1502,102089,2056,2.0,,0.4
1503,144965,122,2.0,,4.4
1504,114065,1549,2.0,,3.7
1505,72086,765,1.0,190.0,3.4
1506,9325,150,1.0,450.0,0.1
1507,135314,1506,2.0,,3.7
1508,90530,2023,2.0,100.0,0.7
1509,142490,963,2.0,,2.7
1510,38716,1596,2.0,200.0,0.1
1511,116101,1751,2.0,,2.8
1512,49305,925,2.0,390.0,3.6
1513,40924,338,1.0,140.0,1.0
1514,66638,84,2.0,,1.2
1515,162307,1235,2.0,,3.8
1516,154139,1188,2.0,,2.8
1517,108133,1394,2.0,,2.2
1518,152834,1850,2.0,,4.3
1519,37624,182,2.0,,4.8
1520,12532,1606,2.0,,4.6
1521,56356,1914,1.0,500.0,4.9
1522,153238,1521,2.0,,2.6
1523,121215,436,2.0,,2.6
1524,131806,540,2.0,,2.5
1525,69303,202,2.0,,1.4
1526,3754,1984,1.0,120.0,0.1
1527,144695,278,2.0,,3.0
1528,62119,1694,2.0,,1.1
1529,75676,359,2.0,,1.4
1530,62357,1332,2.0,,0.8
1531,92252,1799,2.0,,4.9
1532,63476,227,2.0,,4.6
1533,114586,447,2.0,,2.1
1534,158254,241,2.0,150.0,1.1
1535,118015,378,2.0,,3.0
1536,45536,1956,2.0,,1.4
1537,28282,1993,2.0,,4.4
1538,157201,2108,2.0,,0.1
1539,96107,1866,2.0,,1.7
1540,119557,688,2.0,,2.8
1541,12457,616,2.0,600.0,2.4
1542,24711,590,2.0,350.0,3.3
1543,106590,1587,1.0,,2.3
1544,70069,2082,2.0,,0.3
1545,87927,124,2.0,100.0,0.1
1546,19518,1292,2.0,,1.8
1547,97549,1584,2.0,,0.7
1548,20007,722,2.0,,3.4
1549,44633,1861,1.0,300.0,3.9
1550,32720,280,2.0,,3.2
1551,81996,1725,2.0,,2.6
1552,55266,2023,2.0,,2.3
1553,147430,1233,2.0,,3.5
1554,101403,493,2.0,400.0,1.2
1555,79538,690,2.0,,2.4
1556,9641,1212,2.0,350.0,1.5
1557,137009,2163,2.0,,2.9
1558,78965,1539,2.0,450.0,1.2
1559,150523,1310,2.0,,0.7
1560,62831,364,2.0,,1.4
1561,75692,1398,2.0,,3.7
1562,50793,423,2.0,,0.0
1563,113388,888,2.0,,2.6
1564,106762,74,2.0,400.0,3.4
1565,105876,1772,2.0,,3.9
1566,126349,110,1.0,150.0,4.0
1567,104276,421,2.0,,1.9
1568,122424,1989,2.0,,3.1
1569,26405,78,2.0,,1.7
1570,81149,608,2.0,,3.4
1571,28987,1049,1.0,1000.0,3.0
1572,136574,1975,2.0,,1.1
1573,5299,247,1.0,300.0,2.5
1574,120981,1533,2.0,,2.8
1575,72623,1066,2.0,200.0,2.0
1576,92886,1702,2.0,250.0,2.5
1577,71996,1501,2.0,,0.1
1578,38446,988,1.0,400.0,2.3
1579,13035,1157,2.0,,1.6
1580,3753,1360,1.0,150.0,0.9
1581,16599,1397,2.0,,1.1
1582,81296,889,2.0,,4.0
1583,164703,1724,2.0,,0.5
1584,154108,165,2.0,,0.4
1585,152251,105,2.0,,4.8
1586,23608,1166,2.0,,0.9
1587,114510,755,2.0,,1.5
